1.0578512396694215, -1.4210854715202004e-14
2.1219008264462813, -1.4210854715202004e-14
3.196280991735537, -0.16129032258064058
3.8987603305785123, -1.4210854715202004e-14
5.2727272727272725, 14.032258064516128
5.520661157024793, 30.483870967741936
5.74793388429752, 53.70967741935484
6.088842975206611, 80.16129032258065
6.4400826446281, 95.16129032258065
6.698347107438017, 98.06451612903226
6.966942148760331, 99.19354838709678
7.214876033057851, 99.51612903225806
7.514462809917355, 99.51612903225806
7.752066115702479, 99.19354838709678
